,score
909,-20
910,80
911,0
912,-40
913,-20
914,-60
915,-100
916,-60
917,-60
918,-80
919,-60
920,0
921,20
922,-80
923,80
924,-20
925,20
926,-40
927,-20
928,-20
929,-20
930,-60
931,-20
932,60
933,-60
934,-80
935,0
936,40
937,-40
938,-40
939,-100
940,0
941,40
942,-40
943,-20
944,0
945,-20
946,20
947,-20
948,0
949,-60
950,-40
951,-20
952,-60
953,0
954,-20
955,-40
956,0
957,-60
958,-20
959,-20
960,-80
961,40
962,20
963,-40
964,-40
965,0
966,-60
967,-60
968,0
969,-20
970,-40
971,-20
972,-60
973,-20
974,-60
975,-40
976,20
977,20
978,20
979,-40
980,20
981,40
982,20
983,-20
984,-40
985,-20
986,0
987,0
988,0
989,-60
990,-20
991,-40
992,0
993,20
994,-40
995,-20
996,-80
997,-40
998,-80
999,0
